n_mfcc,model_name,accuracy,precision,recall,f1,roc_auc,train_time_sec,inference_time_ms,model_size_mb,best_params,cv_best_score,efficiency,size_efficiency,model_family,Category
64,LightGBM,0.8617283950617284,0.8319327731092437,0.7333333333333333,0.7795275590551181,0.908395061728395,40.62958460021764,5.07009700872004,0.6718044281005859,"{'learning_rate': 0.1, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 31}",0.6980367008888404,0.019186205016350016,1.1603472172874487,Boosting,Best Overall Performance
64,LightGBM,0.8617283950617284,0.8319327731092437,0.7333333333333333,0.7795275590551181,0.908395061728395,40.62958460021764,5.07009700872004,0.6718044281005859,"{'learning_rate': 0.1, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 31}",0.6980367008888404,0.019186205016350016,1.1603472172874487,Boosting,Best Accuracy
32,Naive Bayes,0.6395061728395062,0.47058823529411764,0.6518518518518519,0.546583850931677,0.7209053497942387,0.050928700249642134,0.42881401255726814,0.0015621185302734375,{'var_smoothing': 1e-09},0.552030331588245,10.73212385410648,349.67524237337443,Probabilistic,Fastest Training
8,Linear SVM,0.6592592592592592,0.4918032786885246,0.6666666666666666,0.5660377358490566,0.7250205761316872,0.10643439972773194,0.18230901565402746,0.0006303787231445312,"{'C': 1, 'loss': 'hinge'}",0.583433696391645,5.318134166799905,896.5106284069107,Linear Models,Smallest Model
64,Decision Tree,0.7234567901234568,0.5696969696969697,0.6962962962962963,0.6266666666666667,0.7482304526748972,2.2305701998993754,0.09427002631127834,0.015030860900878906,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.6148553325512945,0.28094448036222136,41.689227355079225,Tree-Based,Fastest Inference
32,Naive Bayes,0.6395061728395062,0.47058823529411764,0.6518518518518519,0.546583850931677,0.7209053497942387,0.050928700249642134,0.42881401255726814,0.0015621185302734375,{'var_smoothing': 1e-09},0.552030331588245,10.73212385410648,349.67524237337443,Probabilistic,Best Time Efficiency
8,Linear SVM,0.6592592592592592,0.4918032786885246,0.6666666666666666,0.5660377358490566,0.7250205761316872,0.10643439972773194,0.18230901565402746,0.0006303787231445312,"{'C': 1, 'loss': 'hinge'}",0.583433696391645,5.318134166799905,896.5106284069107,Linear Models,Best Size Efficiency
