n_mfcc,model_name,accuracy,precision,recall,f1,roc_auc,train_time_sec,inference_time_ms,model_size_mb,best_params,cv_best_score,efficiency,size_efficiency,model_family,Category
16,MLP Neural Network,0.8419753086419753,0.8034188034188035,0.6962962962962963,0.746031746031746,0.8814814814814814,51.35456630028784,0.11739699635654688,0.06541061401367188,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant'}",0.6962962962962962,0.014527076855101155,11.405187859694392,Neural Network,Best Overall Performance
16,MLP Neural Network,0.8419753086419753,0.8034188034188035,0.6962962962962963,0.746031746031746,0.8814814814814814,51.35456630028784,0.11739699635654688,0.06541061401367188,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant'}",0.6962962962962962,0.014527076855101155,11.405187859694392,Neural Network,Best Accuracy
8,Naive Bayes,0.725925925925926,0.7068965517241379,0.3037037037037037,0.42487046632124353,0.7283401920438958,0.027327800169587135,0.11632099281996489,0.000823974609375,{'var_smoothing': 1e-09},0.31666666666666665,15.546619818094348,515.0103548557997,Probabilistic,Fastest Training
8,Linear SVM,0.6592592592592592,0.4918032786885246,0.6666666666666666,0.5660377358490566,0.7250205761316872,0.043140700086951256,0.06978700868785381,0.0006303787231445312,"{'C': 1, 'loss': 'hinge'}",0.6722222222222222,13.120431849190425,896.5106284069107,Linear Models,Smallest Model
8,Decision Tree,0.6518518518518519,0.484375,0.6888888888888889,0.5688073394495413,0.7387105624142661,0.18003179971128702,0.06943200249224901,0.003742218017578125,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.7314814814814815,3.159465055043969,151.95677536772533,Tree-Based,Fastest Inference
32,Naive Bayes,0.6395061728395062,0.47058823529411764,0.6518518518518519,0.546583850931677,0.7209053497942387,0.029331000056117773,0.2050520060583949,0.0015621185302734375,{'var_smoothing': 1e-09},0.6462962962962963,18.63438735462828,349.67524237337443,Probabilistic,Best Time Efficiency
8,Linear SVM,0.6592592592592592,0.4918032786885246,0.6666666666666666,0.5660377358490566,0.7250205761316872,0.043140700086951256,0.06978700868785381,0.0006303787231445312,"{'C': 1, 'loss': 'hinge'}",0.6722222222222222,13.120431849190425,896.5106284069107,Linear Models,Best Size Efficiency
